lead_id,first_name,last_name,email,company,lead_source,lead_status,is_mql,created_date,converted_account_id,converted_date
LEAD000978,Riley,Osei,riley.osei978@compass.com,Harbor Realty,,Disqualified,false,2025-10-07,,
LEAD000979,Noel,Whitfield,noel.whitfield979@gmail.com,Ridgeline Real Estate,organic search,Qualified,true,2024-08-02,,
LEAD000980,Tessa,Osei,tessa.osei980@gmail.com,Meridian Real Estate,Partner,Disqualified,false,2023-09-01,,
LEAD000981,Jordan,Bergstrom,jordan.bergstrom981@compass.com,Stonebridge Group,Referral,New,false,2024-08-20,,
LEAD000982,Marcus,Kearney,marcus.kearney982@kw.com,Summit & Co.,Referral,New,false,2024-06-18,,
LEAD000983,Camille,Moreau,camille.moreau983@realtyco.com,Beacon Realty,Organic Search,New,false,2025-09-21,,
LEAD000984,Maya,Kaplan,maya.kaplan984@gmail.com,Ridgeline Group,Organic Search,Qualified,false,2025-10-11,ACC00356,2025-11-02
LEAD000985,Grant,Whitfield,grant.whitfield985@kw.com,Stonebridge Realty,organic search,Qualified,false,2023-11-27,ACC00301,2023-12-08
LEAD000986,Theo,Delgado,theo.delgado986@kw.com,Blackwood Partners,Social,Working,true,2025-06-12,,
LEAD000987,Riley,Bergstrom,riley.bergstrom987@kw.com,Harbor Real Estate,,Qualified,false,2026-02-08,ACC00190,2026-02-18
LEAD000988,Quinn,Bergstrom,quinn.bergstrom988@outlook.com,Harbor Group,Organic Search,New,false,2023-11-07,,
LEAD000989,Skyler,Vasquez,skyler.vasquez989@outlook.com,Ironwood Realty,Partner,Working,true,2023-04-16,,
LEAD000990,Elena,Thornton,elena.thornton990@gmail.com,Summit Properties,Referral,Qualified,true,2024-11-21,,
LEAD000991,Marcus,Halvorsen,marcus.halvorsen991@compass.com,Blackwood Real Estate,Social,Nurturing,true,2023-05-14,,
LEAD000992,Devin,Osei,devin.osei992@compass.com,Cornerstone Realty,Conference,Disqualified,false,2025-03-10,,
LEAD000993,Avery,Thornton,avery.thornton993@kw.com,Cornerstone Group,Cold Outreach,Working,true,2023-08-06,,
LEAD000994,Owen,Lindqvist,owen.lindqvist994@kw.com,Ironwood Properties,Referral,Working,false,2023-10-26,,
LEAD000995,Devin,Petrova,devin.petrova995@gmail.com,Harbor Group,Paid Search,Nurturing,false,2025-01-21,,
LEAD000996,Naomi,Ahmed,naomi.ahmed996@outlook.com,Blackwood Realty,,Qualified,false,2023-08-16,ACC00423,2023-09-14
LEAD000997,Owen,Rinaldi,owen.rinaldi997@kw.com,Cypress Real Estate,,Qualified,true,2023-07-30,,
LEAD000998,Elena,Moreau,elena.moreau998@compass.com,Stonebridge Realty, Referral,New,false,2025-09-22,,
LEAD000999,Morgan,Thornton,morgan.thornton999@compass.com,Ridgeline Group,Referral,New,false,2023-11-27,,
LEAD001000,Avery,Kearney,avery.kearney1000@outlook.com,Lakeshore Real Estate,Social,New,false,2024-07-22,,
LEAD001001,Bianca,Lindqvist,bianca.lindqvist1001@compass.com,Harbor Properties,PAID SEARCH,Working,true,2023-03-07,,
LEAD001002,Morgan,Moreau,morgan.moreau1002@realtyco.com,Cornerstone Group,Cold Outreach,Qualified,false,2024-05-19,,
LEAD001003,Julian,Castellanos,julian.castellanos1003@realtyco.com,Beacon Real Estate, Referral,Working,false,2023-12-04,,
LEAD001004,Theo,Rinaldi,theo.rinaldi1004@gmail.com,Harbor Realty,,Disqualified,false,2025-12-09,,
LEAD001005,Marcus,Moreau,marcus.moreau1005@realtyco.com,Ridgeline Real Estate,Cold Outreach,New,false,2024-08-12,,
LEAD001006,Morgan,Ahmed,morgan.ahmed1006@outlook.com,Cypress Realty,Social,Qualified,true,2024-08-12,ACC00552,2024-10-10
LEAD001007,Naomi,Bautista,naomi.bautista1007@realtyco.com,Beacon Real Estate,,Working,true,2026-02-11,,
LEAD001008,Avery,Bergstrom,avery.bergstrom1008@outlook.com,Stonebridge Partners,organic search,Working,true,2025-08-09,,
LEAD001009,Avery,Vasquez,avery.vasquez1009@realtyco.com,Meridian Real Estate,Cold Outreach,Disqualified,false,2024-11-10,,
LEAD001010,Marcus,Whitfield,marcus.whitfield1010@gmail.com,Ironwood Real Estate,Conference,Disqualified,false,2026-01-20,,
LEAD001011,Tessa,Okonkwo,tessa.okonkwo1011@compass.com,Ironwood Realty,Cold Outreach,Nurturing,true,2024-09-02,,
LEAD001012,Felix,Okonkwo,felix.okonkwo1012@kw.com,Blackwood Group,Cold Outreach,Working,true,2025-03-06,,
LEAD001013,Jordan,Kaplan,jordan.kaplan1013@outlook.com,Ironwood & Co.,Cold Outreach,Working,true,2025-03-28,,
LEAD001014,Marcus,Kearney,marcus.kearney1014@outlook.com,Beacon & Co.,Referral,Nurturing,true,2023-04-30,,
LEAD001015,Theo,Nakamura,theo.nakamura1015@kw.com,Ridgeline Group,Partner,Working,false,2026-06-09,,
LEAD001016,Avery,Kearney,avery.kearney1016@outlook.com,Blackwood Real Estate,Referral,Working,true,2024-07-31,,
LEAD001017,Jordan,Ahmed,jordan.ahmed1017@realtyco.com,Lakeshore Properties,Social,Working,false,2023-06-13,,
LEAD001018,Noel,Moreau,noel.moreau1018@compass.com,Summit Partners,Cold Outreach,Working,true,2024-11-01,,
LEAD001019,Camille,Petrova,camille.petrova1019@outlook.com,Cornerstone & Co.,Referral,New,false,2023-01-31,,
LEAD001020,Casey,Vasquez,casey.vasquez1020@gmail.com,Lakeshore & Co.,Conference,Disqualified,false,2026-05-13,,
LEAD001021,Sasha,Castellanos,sasha.castellanos1021@outlook.com,Meridian Partners,Partner,Working,true,2025-12-11,,
LEAD001022,Maya,Kaplan,maya.kaplan1022@outlook.com,Ridgeline Realty,Referral,New,false,2025-06-25,,
LEAD001023,Marcus,Kaplan,marcus.kaplan1023@realtyco.com,Foxglove Properties,Social,Qualified,true,2025-04-14,,
LEAD001024,Noel,Petrova,noel.petrova1024@gmail.com,Ironwood Properties,Webinar,Disqualified,false,2026-05-22,,
LEAD001025,Casey,Thornton,casey.thornton1025@outlook.com,Cypress Realty,Webinar,Working,true,2023-03-09,,
LEAD001026,Devin,Whitfield,devin.whitfield1026@compass.com,Summit Realty,,New,false,2024-01-14,,
LEAD001027,Bianca,Bergstrom,bianca.bergstrom1027@compass.com,Beacon Realty,Webinar,Working,true,2024-05-13,,
LEAD001028,Avery,Okonkwo,avery.okonkwo1028@kw.com,Ridgeline Properties,Referral,Working,false,2023-02-14,,
LEAD001029,Noel,Ahmed,noel.ahmed1029@realtyco.com,Summit & Co.,Organic Search,Disqualified,false,2025-10-05,,
LEAD001030,Julian,Castellanos,julian.castellanos1030@outlook.com,Stonebridge Properties,Paid Search,Qualified,true,2024-04-09,,
LEAD001031,Noel,Rinaldi,noel.rinaldi1031@realtyco.com,Cornerstone Partners,Organic Search,Working,true,2025-08-11,,
LEAD001032,Felix,Moreau,felix.moreau1032@compass.com,Stonebridge Realty,Conference,Working,false,2026-06-13,,
LEAD001033,Grant,Rinaldi,grant.rinaldi1033@outlook.com,Foxglove Partners,Partner,Qualified,true,2025-10-18,ACC00658,2025-11-12
LEAD001034,Tessa,Kaplan,tessa.kaplan1034@realtyco.com,Beacon Real Estate,Paid Search,New,false,2023-09-14,,
LEAD001035,Jordan,Osei,jordan.osei1035@compass.com,Foxglove Partners,Paid Search,Qualified,true,2023-06-01,ACC00715,2023-07-14
LEAD001036,Naomi,Halvorsen,naomi.halvorsen1036@outlook.com,Foxglove Partners,Webinar,New,false,2025-05-25,,
LEAD001037,Morgan,Kearney,morgan.kearney1037@compass.com,Stonebridge Group,,New,false,2024-12-29,,
LEAD001038,Naomi,Bautista,naomi.bautista1038@gmail.com,Blackwood Properties,Partner,Nurturing,true,2025-01-22,,
LEAD001039,Skyler,Whitfield,skyler.whitfield1039@outlook.com,Meridian Real Estate,Paid Search,Qualified,true,2023-03-24,,
LEAD001040,Maya,Castellanos,maya.castellanos1040@compass.com,Ironwood Partners,Organic Search,Working,true,2024-05-13,,
LEAD001041,Casey,Halvorsen,casey.halvorsen1041@kw.com,Ironwood Group,Conference,Qualified,true,2026-01-01,ACC00727,2026-02-16
LEAD001042,Priya,Delgado,priya.delgado1042@realtyco.com,Foxglove Realty,,New,false,2025-12-08,,
LEAD001043,Noel,Thornton,noel.thornton1043@kw.com,Cornerstone Group,Partner,New,false,2023-12-02,,
LEAD001044,Riley,Castellanos,riley.castellanos1044@outlook.com,Beacon Group,Referral,Working,false,2025-09-26,,
LEAD001045,Priya,Petrova,priya.petrova1045@kw.com,Cypress Group,Social,Working,true,2026-06-10,,
LEAD001046,Quinn,Nakamura,quinn.nakamura1046@outlook.com,Lakeshore Realty,Conference,Qualified,false,2024-07-24,ACC00631,2024-08-22
LEAD001047,Bianca,Castellanos,bianca.castellanos1047@realtyco.com,Harbor Properties,Partner,Nurturing,false,2026-03-08,,
LEAD001048,Jordan,Osei,jordan.osei1048@realtyco.com,Stonebridge Realty,Social,Qualified,true,2023-09-16,ACC00297,2023-10-03
LEAD001049,Bianca,Delgado,bianca.delgado1049@compass.com,Harbor Group,Conference,New,false,2024-06-11,,
LEAD001050,Tessa,Thornton,tessa.thornton1050@kw.com,Cypress & Co.,Referral,Disqualified,false,2023-01-09,,
LEAD001051,Maya,Whitfield,maya.whitfield1051@outlook.com,Lakeshore Realty,Cold Outreach,Qualified,false,2024-08-10,ACC00158,2024-10-08
LEAD001052,Marcus,Okonkwo,marcus.okonkwo1052@gmail.com,Blackwood Partners,Paid Search,Nurturing,true,2025-07-28,,
LEAD001053,Casey,Bergstrom,casey.bergstrom1053@gmail.com,Meridian & Co.,Social,Disqualified,false,2024-01-31,,
LEAD001054,Maya,Ahmed,maya.ahmed1054@kw.com,Summit Partners,Organic Search,Working,true,2024-10-10,,
LEAD001055,Naomi,Bergstrom,naomi.bergstrom1055@outlook.com,Ridgeline Realty,Partner,New,false,2023-10-15,,
LEAD001056,Jordan,Bautista,jordan.bautista1056@compass.com,Cornerstone Properties,Conference,Qualified,false,2024-08-21,,
LEAD001057,Skyler,Osei,skyler.osei1057@compass.com,Meridian Partners,,Qualified,true,2025-07-13,ACC00436,2025-08-29
LEAD001058,Felix,Kaplan,felix.kaplan1058@realtyco.com,Meridian Group,,Working,false,2024-02-28,,
LEAD001059,Theo,Castellanos,theo.castellanos1059@gmail.com,Harbor Properties,Cold Outreach,Working,true,2023-02-19,,
LEAD001060,Theo,Thornton,theo.thornton1060@gmail.com,Harbor Realty,Webinar,Qualified,false,2023-07-11,,
LEAD001061,Marcus,Petrova,marcus.petrova1061@gmail.com,Cypress Realty,Social,Disqualified,false,2023-08-13,,
LEAD001062,Skyler,Bautista,skyler.bautista1062@gmail.com,Blackwood Properties,Paid Search,New,false,2025-11-09,,
LEAD001063,Riley,Thornton,riley.thornton1063@outlook.com,Lakeshore Properties,Partner,Working,true,2025-04-10,,
LEAD001064,Naomi,Moreau,naomi.moreau1064@realtyco.com,Cypress Realty,Webinar,Working,true,2024-07-16,,
LEAD001065,Theo,Whitfield,theo.whitfield1065@realtyco.com,Beacon Realty,Partner,Working,true,2023-07-31,,
LEAD001066,Julian,Kearney,julian.kearney1066@kw.com,Foxglove Realty,Paid Search,New,false,2024-06-21,,
LEAD001067,Noel,Bautista,noel.bautista1067@gmail.com,Harbor Group,Webinar,New,false,2026-02-18,,
LEAD001068,Owen,Petrova,owen.petrova1068@kw.com,Ironwood Partners,Partner,Nurturing,true,2025-05-18,,
LEAD001069,Felix,Bautista,felix.bautista1069@gmail.com,Stonebridge Group,Webinar,New,false,2024-02-18,,
LEAD001070,Avery,Vasquez,avery.vasquez1070@compass.com,Harbor Real Estate,Webinar,Working,true,2026-01-03,,
LEAD001071,Priya,Rinaldi,priya.rinaldi1071@outlook.com,Meridian & Co.,Cold Outreach,Disqualified,false,2023-11-04,,
LEAD001072,Bianca,Bautista,bianca.bautista1072@outlook.com,Harbor Partners,Conference,Working,false,2023-12-01,,
LEAD001073,Maya,Halvorsen,maya.halvorsen1073@realtyco.com,Ironwood Partners,,Working,true,2024-11-17,,
LEAD001074,Theo,Delgado,theo.delgado1074@kw.com,Ridgeline Partners,,Qualified,false,2023-01-09,ACC00378,2023-01-22
LEAD001075,Tessa,Kearney,tessa.kearney1075@gmail.com,Ridgeline Group,Conference,Qualified,true,2024-03-30,,
LEAD001076,Owen,Thornton,owen.thornton1076@compass.com,Beacon Properties,Partner,Working,false,2024-09-06,,
LEAD001077,Avery,Kearney,avery.kearney1077@outlook.com,Cypress & Co.,Social,Qualified,false,2026-03-01,ACC00853,2026-04-02
LEAD001078,Camille,Halvorsen,camille.halvorsen1078@gmail.com,Harbor Real Estate,Social,Disqualified,false,2025-08-18,,
LEAD001079,Marcus,Castellanos,marcus.castellanos1079@kw.com,Cornerstone Realty,Referral,Nurturing,false,2024-10-15,,
LEAD001080,Jordan,Whitfield,jordan.whitfield1080@realtyco.com,Foxglove Group,organic search,Qualified,true,2025-06-25,ACC00732,2025-07-10
LEAD001081,Grant,Okonkwo,grant.okonkwo1081@gmail.com,Meridian & Co.,Social,Qualified,false,2024-12-15,ACC00462,2025-01-17
LEAD001082,Morgan,Halvorsen,morgan.halvorsen1082@realtyco.com,Ironwood Partners,Partner,Nurturing,false,2023-08-10,,
LEAD001083,Tessa,Lindqvist,tessa.lindqvist1083@realtyco.com,Blackwood Realty,Partner,Working,true,2023-03-25,,
LEAD001084,Maya,Thornton,maya.thornton1084@kw.com,Foxglove & Co.,Referral,Disqualified,false,2023-11-08,,
LEAD001085,Devin,Delgado,devin.delgado1085@gmail.com,Meridian Realty,Webinar,New,false,2025-07-28,,
LEAD001086,Elena,Bergstrom,elena.bergstrom1086@kw.com,Summit Realty,,Qualified,true,2023-01-28,ACC00798,2023-02-15
LEAD001087,Naomi,Moreau,naomi.moreau1087@outlook.com,Ironwood Realty,,Qualified,true,2023-06-19,ACC00127,2023-07-17
LEAD001088,Jordan,Castellanos,jordan.castellanos1088@kw.com,Lakeshore Real Estate,Cold Outreach,Qualified,true,2025-04-01,ACC00521,2025-05-28
LEAD001089,Sasha,Delgado,sasha.delgado1089@outlook.com,Lakeshore Partners,Cold Outreach,Nurturing,false,2024-03-27,,
LEAD001090,Theo,Nakamura,theo.nakamura1090@gmail.com,Blackwood Partners,Conference,Nurturing,true,2023-08-09,,
LEAD001091,Maya,Bautista,maya.bautista1091@gmail.com,Cornerstone Realty,Partner,Qualified,false,2025-04-26,ACC00650,2025-05-08
LEAD001092,Camille,Castellanos,camille.castellanos1092@compass.com,Lakeshore Group,Partner,Qualified,false,2025-04-14,ACC00120,2025-05-12
LEAD001093,Bianca,Nakamura,bianca.nakamura1093@outlook.com,Summit Real Estate,referral,Qualified,true,2025-10-17,,
LEAD001094,Jordan,Kaplan,jordan.kaplan1094@compass.com,Summit Real Estate,Partner,Working,false,2024-09-14,,
LEAD001095,Elena,Delgado,elena.delgado1095@outlook.com,Stonebridge Realty,Social,Working,false,2023-10-21,,
LEAD001096,Maya,Delgado,maya.delgado1096@kw.com,Meridian & Co.,Cold Outreach,Qualified,false,2024-04-25,,
LEAD001097,Skyler,Whitfield,skyler.whitfield1097@gmail.com,Cypress Real Estate,,New,false,2023-07-03,,
LEAD001098,Bianca,Bergstrom,bianca.bergstrom1098@realtyco.com,Cypress Realty,Social,Qualified,true,2023-05-16,,
LEAD001099,Naomi,Bergstrom,naomi.bergstrom1099@compass.com,Ridgeline Real Estate,,Nurturing,false,2024-11-18,,
LEAD001100,Theo,Bergstrom,theo.bergstrom1100@outlook.com,Ironwood Partners,Conference,Qualified,true,2023-04-12,ACC00409,2023-04-20
LEAD001101,Naomi,Whitfield,naomi.whitfield1101@compass.com,Blackwood Partners,Organic Search,Qualified,false,2025-11-14,ACC00569,2025-12-09
LEAD001102,Elena,Rinaldi,elena.rinaldi1102@gmail.com,Summit Group,Cold Outreach,Working,false,2023-01-08,,
LEAD001103,Skyler,Bergstrom,skyler.bergstrom1103@kw.com,Meridian Real Estate,Partner,New,false,2023-01-18,,
LEAD001104,Marcus,Castellanos,marcus.castellanos1104@outlook.com,Beacon Partners,Organic Search,Working,false,2023-07-13,,
LEAD001105,Devin,Whitfield,devin.whitfield1105@gmail.com,Cypress Partners,Partner,Working,true,2023-08-01,,
LEAD001106,Casey,Bautista,casey.bautista1106@compass.com,Cypress & Co.,Webinar,Working,false,2026-01-16,,
LEAD001107,Avery,Kaplan,avery.kaplan1107@outlook.com,Ironwood Partners,Referral,Nurturing,true,2025-03-23,,
LEAD001108,Owen,Bautista,owen.bautista1108@kw.com,Lakeshore Properties,Webinar,Working,true,2023-01-23,,
LEAD001109,Naomi,Kearney,naomi.kearney1109@realtyco.com,Meridian Real Estate,Paid Search,Working,true,2026-06-01,,
LEAD001110,Priya,Vasquez,priya.vasquez1110@compass.com,Beacon Partners,Social,Working,true,2025-09-03,,
LEAD001111,Sasha,Delgado,sasha.delgado1111@realtyco.com,Summit Realty,Cold Outreach,Nurturing,false,2026-02-14,,
LEAD001112,Marcus,Moreau,marcus.moreau1112@compass.com,Meridian Properties,Organic Search,Working,true,2025-06-21,,
LEAD001113,Casey,Thornton,casey.thornton1113@kw.com,Harbor & Co.,Cold Outreach,Nurturing,true,2025-03-22,,
LEAD001114,Marcus,Bautista,marcus.bautista1114@gmail.com,Stonebridge Real Estate,,Qualified,true,2025-05-27,,
LEAD001115,Elena,Nakamura,elena.nakamura1115@realtyco.com,Foxglove Partners,Social,Disqualified,false,2025-12-06,,
LEAD001116,Jordan,Bergstrom,jordan.bergstrom1116@gmail.com,Harbor & Co.,referral,Qualified,true,2023-02-04,ACC00429,2023-03-19
LEAD001117,Naomi,Okonkwo,naomi.okonkwo1117@compass.com,Lakeshore Properties,Conference,Qualified,false,2025-10-07,ACC00420,2025-11-21
LEAD001118,Quinn,Bergstrom,quinn.bergstrom1118@kw.com,Ridgeline Realty,Partner,Qualified,true,2024-01-23,ACC00187,2024-01-27
LEAD001119,Camille,Delgado,camille.delgado1119@kw.com,Ridgeline Group,Referral,Disqualified,false,2023-02-10,,
LEAD001120,Maya,Rinaldi,maya.rinaldi1120@realtyco.com,Beacon & Co.,Webinar,Qualified,true,2025-01-14,ACC00421,2025-01-18
LEAD001121,Naomi,Ahmed,naomi.ahmed1121@realtyco.com,Ironwood & Co.,Partner,Disqualified,false,2024-09-16,,
LEAD001122,Camille,Ahmed,camille.ahmed1122@outlook.com,Lakeshore & Co.,Partner,Nurturing,true,2023-04-12,,
LEAD001123,Devin,Bergstrom,devin.bergstrom1123@kw.com,Cypress Real Estate,Cold Outreach,Working,false,2024-06-04,,
LEAD001124,Tessa,Thornton,tessa.thornton1124@realtyco.com,Cypress & Co.,Webinar,Qualified,false,2025-11-18,ACC00880,2026-01-10
LEAD001125,Grant,Thornton,grant.thornton1125@outlook.com,Ironwood Partners,Partner,Qualified,false,2026-01-25,,
LEAD001126,Owen,Vasquez,owen.vasquez1126@compass.com,Beacon Realty,,Qualified,false,2024-05-07,ACC00866,2024-06-02
LEAD001127,Theo,Lindqvist,theo.lindqvist1127@realtyco.com,Blackwood Properties,Referral,Qualified,false,2024-05-14,ACC00042,2024-05-30
LEAD001128,Felix,Osei,felix.osei1128@gmail.com,Stonebridge Group,Cold Outreach,New,false,2026-05-07,,
LEAD001129,Priya,Okonkwo,priya.okonkwo1129@outlook.com,Stonebridge Realty,Paid Search,Working,true,2025-01-09,,
LEAD001130,Skyler,Ahmed,skyler.ahmed1130@kw.com,Ridgeline Real Estate,Webinar,Qualified,true,2023-12-19,ACC00017,2024-02-07
LEAD001131,Naomi,Thornton,naomi.thornton1131@kw.com,Ridgeline Group,Webinar,New,false,2023-01-10,,
LEAD001132,Sasha,Thornton,sasha.thornton1132@gmail.com,Blackwood Group,,New,false,2023-08-14,,
LEAD001133,Avery,Nakamura,avery.nakamura1133@outlook.com,Beacon Real Estate,Organic Search,Disqualified,false,2026-02-25,,
LEAD001134,Elena,Bergstrom,elena.bergstrom1134@gmail.com,Harbor Properties,Social,Qualified,true,2024-04-03,ACC00565,2024-04-11
LEAD001135,Devin,Whitfield,devin.whitfield1135@realtyco.com,Ridgeline Real Estate,Referral,Nurturing,true,2024-07-16,,
LEAD001136,Grant,Petrova,grant.petrova1136@realtyco.com,Beacon Properties,Cold Outreach,New,false,2024-01-11,,
LEAD001137,Owen,Delgado,owen.delgado1137@gmail.com,Blackwood & Co.,Cold Outreach,Working,false,2026-02-08,,
LEAD001138,Jordan,Kaplan,jordan.kaplan1138@realtyco.com,Lakeshore Group,Webinar,New,false,2026-04-12,,
LEAD001139,Priya,Bergstrom,priya.bergstrom1139@compass.com,Harbor Partners,Paid Search,Nurturing,true,2025-07-18,,
LEAD001140,Rowan,Rinaldi,rowan.rinaldi1140@realtyco.com,Beacon Group,Partner,Qualified,false,2024-05-27,,
LEAD001141,Felix,Nakamura,felix.nakamura1141@kw.com,Summit Real Estate,Conference,New,false,2025-05-21,,
LEAD001142,Elena,Bautista,elena.bautista1142@compass.com,Summit Partners,Social,New,false,2023-08-31,,
LEAD001143,Bianca,Bergstrom,bianca.bergstrom1143@compass.com,Lakeshore Realty,Partner,Qualified,true,2023-06-21,ACC00054,2023-08-02
LEAD001144,Camille,Okonkwo,camille.okonkwo1144@compass.com,Meridian Real Estate,,Working,true,2024-09-28,,
LEAD001145,Casey,Osei,casey.osei1145@outlook.com,Cornerstone Group,Webinar,New,false,2025-06-21,,
LEAD001146,Rowan,Bautista,rowan.bautista1146@realtyco.com,Foxglove Properties,Paid Search,Disqualified,false,2026-02-12,,
LEAD001147,Jordan,Castellanos,jordan.castellanos1147@outlook.com,Cypress Properties,Webinar,Working,false,2025-01-26,,
LEAD001148,Rowan,Moreau,rowan.moreau1148@realtyco.com,Beacon Partners,Conference,Working,true,2024-05-19,,
LEAD001149,Theo,Kaplan,theo.kaplan1149@realtyco.com,Foxglove Group,Cold Outreach,New,false,2023-08-14,,
LEAD001150,Skyler,Kaplan,skyler.kaplan1150@compass.com,Lakeshore Properties,Webinar,Working,false,2025-12-03,,
LEAD001151,Riley,Okonkwo,riley.okonkwo1151@kw.com,Ridgeline & Co.,Social,Qualified,true,2023-11-18,ACC00514,2023-11-22
LEAD001152,Grant,Rinaldi,grant.rinaldi1152@gmail.com,Beacon Properties,Referral,Working,false,2026-05-23,,
LEAD001153,Owen,Moreau,owen.moreau1153@compass.com,Ridgeline Properties,referral,Qualified,true,2025-05-25,ACC00066,2025-07-19
LEAD001154,Sasha,Bergstrom,sasha.bergstrom1154@gmail.com,Summit Group,Organic Search,Qualified,true,2025-03-24,ACC00249,2025-04-26
LEAD001155,Owen,Rinaldi,owen.rinaldi1155@gmail.com,Lakeshore Properties,Paid Search,Qualified,true,2025-09-25,,
LEAD001156,Elena,Vasquez,elena.vasquez1156@kw.com,Stonebridge Real Estate,Paid Search,New,false,2023-04-15,,
LEAD001157,Rowan,Kearney,rowan.kearney1157@realtyco.com,Summit Properties,Paid Search,Working,true,2025-10-09,,
LEAD001158,Owen,Petrova,owen.petrova1158@compass.com,Stonebridge Properties,,Qualified,true,2025-07-15,ACC00764,2025-07-18
